0,4
0.0248019178,3.4826891048
0.0503085558,3.4389779631
0.0758729578,3.4338935795
0.0987494103,3.4313773816
0.1256635635,3.4288715811
0.1512356673,3.4288
0.2804420868,3.4287284189
0.7515071579,3.4286568378
0.7743836104,3.4285852567
0.7986098141,3.4280293826
0.8268660165,3.4229519308
0.8510614127,3.4024133781
0.8698462516,3.3638351417
0.8805672421,3.3329614618
0.8939376727,3.2737684243
0.9059236938,3.1888207488
0.9152140636,3.1012910244
0.9258387808,3.0060394143
0.9403163539,2.7871925754
0.9469149233,2.6996559194
0.9561205726,2.5554736163
0.9679024944,2.3340447286
0.9757814982,2.2027345457
1,1.5
