0,273,283,293,298.15,303,313,323,333
1,0.4939066344,1.4686909325,4.0542430998,6.66,10.4660211854,25.4293784035,58.4812380725,127.9307072055
0.85,0.4939066344,1.4686909325,4.0542430998,6.66,10.4660211854,25.4293784035,58.4812380725,127.9307072055
0.753,0.4939066344,1.4686909325,4.0542430998,6.66,10.4660211854,25.4293784035,58.4812380725,127.9307072055
0.642,0.4939066344,1.4686909325,4.0542430998,6.66,10.4660211854,25.4293784035,58.4812380725,127.9307072055
0.532,0.4939066344,1.4686909325,4.0542430998,6.66,10.4660211854,25.4293784035,58.4812380725,127.9307072055
0.422,0.4939066344,1.4686909325,4.0542430998,6.66,10.4660211854,25.4293784035,58.4812380725,127.9307072055
0.317,0.4939066344,1.4686909325,4.0542430998,6.66,10.4660211854,25.4293784035,58.4812380725,127.9307072055
0.207,0.4939066344,1.4686909325,4.0542430998,6.66,10.4660211854,25.4293784035,58.4812380725,127.9307072055
0.104,0.4939066344,1.4686909325,4.0542430998,6.66,10.4660211854,25.4293784035,58.4812380725,127.9307072055
0.065,0.4939066344,1.4686909325,4.0542430998,6.66,10.4660211854,25.4293784035,58.4812380725,127.9307072055
0,0.4939066344,1.4686909325,4.0542430998,6.66,10.4660211854,25.4293784035,58.4812380725,127.9307072055
