0,273,283,293,298.15,303,313,323,333
1,0.0958589606,0.2763095052,0.7409276245,1.2,1.8615720257,4.4097924194,9.9029645151,21.1841173067
0.85,0.0958589606,0.2763095052,0.7409276245,1.2,1.8615720257,4.4097924194,9.9029645151,21.1841173067
0.753,0.0958589606,0.2763095052,0.7409276245,1.2,1.8615720257,4.4097924194,9.9029645151,21.1841173067
0.642,0.0958589606,0.2763095052,0.7409276245,1.2,1.8615720257,4.4097924194,9.9029645151,21.1841173067
0.532,0.0958589606,0.2763095052,0.7409276245,1.2,1.8615720257,4.4097924194,9.9029645151,21.1841173067
0.422,0.0958589606,0.2763095052,0.7409276245,1.2,1.8615720257,4.4097924194,9.9029645151,21.1841173067
0.317,0.0958589606,0.2763095052,0.7409276245,1.2,1.8615720257,4.4097924194,9.9029645151,21.1841173067
0.207,0.0958589606,0.2763095052,0.7409276245,1.2,1.8615720257,4.4097924194,9.9029645151,21.1841173067
0.104,0.0958589606,0.2763095052,0.7409276245,1.2,1.8615720257,4.4097924194,9.9029645151,21.1841173067
0.065,0.0958589606,0.2763095052,0.7409276245,1.2,1.8615720257,4.4097924194,9.9029645151,21.1841173067
0,0.0958589606,0.2763095052,0.7409276245,1.2,1.8615720257,4.4097924194,9.9029645151,21.1841173067
