0,273,283,293,298.15,303,313,323,333
0.3,0.4531505593,1.0181835461,2.1647649688,3.13,4.3789771321,8.4680676777,15.7203241292,28.1191316436
0.396975,0.4531505593,1.0181835461,2.1647649688,3.13,4.3789771321,8.4680676777,15.7203241292,28.1191316436
0.4229,0.4531505593,1.0181835461,2.1647649688,3.13,4.3789771321,8.4680676777,15.7203241292,28.1191316436
0.47765,0.4531505593,1.0181835461,2.1647649688,3.13,4.3789771321,8.4680676777,15.7203241292,28.1191316436
0.531675,0.4531505593,1.0181835461,2.1647649688,3.13,4.3789771321,8.4680676777,15.7203241292,28.1191316436
0.5785,0.4531505593,1.0181835461,2.1647649688,3.13,4.3789771321,8.4680676777,15.7203241292,28.1191316436
0.6334,0.4531505593,1.0181835461,2.1647649688,3.13,4.3789771321,8.4680676777,15.7203241292,28.1191316436
0.6965,0.4531505593,1.0181835461,2.1647649688,3.13,4.3789771321,8.4680676777,15.7203241292,28.1191316436
0.74615,0.4531505593,1.0181835461,2.1647649688,3.13,4.3789771321,8.4680676777,15.7203241292,28.1191316436
0.790725,0.4531505593,1.0181835461,2.1647649688,3.13,4.3789771321,8.4680676777,15.7203241292,28.1191316436
0.83,0.4531505593,1.0181835461,2.1647649688,3.13,4.3789771321,8.4680676777,15.7203241292,28.1191316436
0.85,0.4531505593,1.0181835461,2.1647649688,3.13,4.3789771321,8.4680676777,15.7203241292,28.1191316436
0.863549244,0.4531505593,1.0181835461,2.1647649688,3.13,4.3789771321,8.4680676777,15.7203241292,28.1191316436
0.870835735,0.4531505593,1.0181835461,2.1647649688,3.13,4.3789771321,8.4680676777,15.7203241292,28.1191316436
0.878192733,0.4531505593,1.0181835461,2.1647649688,3.13,4.3789771321,8.4680676777,15.7203241292,28.1191316436
0.885743387,0.4531505593,1.0181835461,2.1647649688,3.13,4.3789771321,8.4680676777,15.7203241292,28.1191316436
0.89323802,0.4531505593,1.0181835461,2.1647649688,3.13,4.3789771321,8.4680676777,15.7203241292,28.1191316436
0.90087843,0.4531505593,1.0181835461,2.1647649688,3.13,4.3789771321,8.4680676777,15.7203241292,28.1191316436
0.908906616,0.4531505593,1.0181835461,2.1647649688,3.13,4.3789771321,8.4680676777,15.7203241292,28.1191316436
0.917011556,0.4531505593,1.0181835461,2.1647649688,3.13,4.3789771321,8.4680676777,15.7203241292,28.1191316436
0.925638091,0.4531505593,1.0181835461,2.1647649688,3.13,4.3789771321,8.4680676777,15.7203241292,28.1191316436
0.934598841,0.4531505593,1.0181835461,2.1647649688,3.13,4.3789771321,8.4680676777,15.7203241292,28.1191316436
0.94393729,0.4531505593,1.0181835461,2.1647649688,3.13,4.3789771321,8.4680676777,15.7203241292,28.1191316436
0.95263513,0.4531505593,1.0181835461,2.1647649688,3.13,4.3789771321,8.4680676777,15.7203241292,28.1191316436
0.96079051,0.4531505593,1.0181835461,2.1647649688,3.13,4.3789771321,8.4680676777,15.7203241292,28.1191316436
0.968809009,0.4531505593,1.0181835461,2.1647649688,3.13,4.3789771321,8.4680676777,15.7203241292,28.1191316436
0.975,0.4531505593,1.0181835461,2.1647649688,3.13,4.3789771321,8.4680676777,15.7203241292,28.1191316436
0.985,0.4531505593,1.0181835461,2.1647649688,3.13,4.3789771321,8.4680676777,15.7203241292,28.1191316436
1,0.4531505593,1.0181835461,2.1647649688,3.13,4.3789771321,8.4680676777,15.7203241292,28.1191316436
