0,273,283,293,298.15,303,313,323,333
1,0.7757378925,2.0366236477,5.0060192142,7.77,11.5956011846,25.4556432062,53.226748734,106.4720977367
0.85,0.7757378925,2.0366236477,5.0060192142,7.77,11.5956011846,25.4556432062,53.226748734,106.4720977367
0.753,0.7757378925,2.0366236477,5.0060192142,7.77,11.5956011846,25.4556432062,53.226748734,106.4720977367
0.642,0.7757378925,2.0366236477,5.0060192142,7.77,11.5956011846,25.4556432062,53.226748734,106.4720977367
0.532,0.7757378925,2.0366236477,5.0060192142,7.77,11.5956011846,25.4556432062,53.226748734,106.4720977367
0.422,0.7757378925,2.0366236477,5.0060192142,7.77,11.5956011846,25.4556432062,53.226748734,106.4720977367
0.317,0.7757378925,2.0366236477,5.0060192142,7.77,11.5956011846,25.4556432062,53.226748734,106.4720977367
0.207,0.7757378925,2.0366236477,5.0060192142,7.77,11.5956011846,25.4556432062,53.226748734,106.4720977367
0.104,0.7757378925,2.0366236477,5.0060192142,7.77,11.5956011846,25.4556432062,53.226748734,106.4720977367
0.065,0.7757378925,2.0366236477,5.0060192142,7.77,11.5956011846,25.4556432062,53.226748734,106.4720977367
0,0.7757378925,2.0366236477,5.0060192142,7.77,11.5956011846,25.4556432062,53.226748734,106.4720977367
