0,0.001
0.1,0.01954313
3.7055083003,0.048417021
7.4107873704,0.065838143
11.1161804983,0.075677842
14.8214766584,0.081807502
18.5268530677,0.085356243
22.2321614882,0.087291926
25.9373788852,0.088743687
29.6426947361,0.089711525
33.348148794,0.090356752
37.0533082333,0.090840675
40.7587596905,0.09132459
44.464185141,0.091647208
48.169363528,0.091808513
50.0059547733,0.0907958236
51.6062359019,0.0913329513
53.2065170304,0.0916802297
54.8067981589,0.0920933705
56.4070792874,0.0920548319
58.007360416,0.0920022176
59.6076415445,0.0920644823
61.207922673,0.0918162767
62.8082038015,0.0920787459
64.4084849301,0.0922752911
66.0087660586,0.0923840093
67.6090471871,0.0923396199
69.2093283156,0.092265711
70.8096094442,0.0922351755
72.4098905727,0.0922239326
74.0101717012,0.0923472216
75.6104528297,0.0923962129
77.2107339582,0.0923676237
78.8110150868,0.092433141
80.4112962153,0.0926021098
82.0115773438,0.0926810619
83.6118584723,0.0927697898
85.2121396009,0.0926348661
86.8124207294,0.0929089468
88.4127018579,0.0929039384
90.0129829864,0.0928367142
91.613264115,0.0928801667
93.2135452435,0.0929838223
94.813826372,0.0929781117
96.4141075005,0.0929402052
98.0143886291,0.0932478663
99.6146697576,0.0931174316
101.2149508861,0.0932758626
102.8152320146,0.0932854367
104.4155131431,0.0930487784
106.0157942717,0.0930970308
107.6160754002,0.0931195389
109.2163565287,0.0932813136
110.8166376572,0.0933498006
112.4169187858,0.0932196024
114.0171999143,0.093466019
115.6174810428,0.0932497628
117.2177621713,0.0934102339
118.8180432999,0.0933996546
120.4183244284,0.0934221028
122.0186055569,0.0935449091
123.6188866854,0.0935582136
125.219167814,0.0936264142
126.8194489425,0.0936287825
128.419730071,0.0940048314
130.0200111995,0.0939708285
131.6202923281,0.0942309346
133.2205734566,0.0943235205
134.8208545851,0.0942682942
136.4211357136,0.0947134981
138.0214168421,0.0947908727
139.6216979707,0.0949757268
141.2219790992,0.0952928941
142.8222602277,0.0955083817
144.4225413562,0.0958522908
146.0228224848,0.095920861
147.6231036133,0.0962312182
149.2233847418,0.0963513823
150.8236658703,0.0965585334
152.4239469989,0.096962874
154.0242281274,0.097104839
155.6245092559,0.0972747839
157.2247903844,0.0975610497
158.825071513,0.0976874411
160.4253526415,0.0981382811
162.02563377,0.0988554478
163.6259148985,0.0999755199
165.226196027,0.1009748635
166.8264771556,0.1015644123
168.4267582841,0.1024876409
170.0270394126,0.1037115123
171.6273205411,0.1054267714
173.2276016697,0.1074679423
174.8278827982,0.109848169
176.4281639267,0.111949979
178.0284450552,0.1142023494
179.6287261838,0.1160055902
181.2290073123,0.1176787931
182.8292884408,0.1197777868
184.4295695693,0.1216574135
186.0298506979,0.123552404
187.6301318264,0.1247180799
189.2304129549,0.1258587305
190.8306940834,0.1267904317
192.430975212,0.1273831324
194.0312563405,0.1283157149
195.631537469,0.1293239131
197.2318185975,0.1300661803
198.832099726,0.1306176607
200.4323808546,0.1312144257
202.0326619831,0.131730002
203.6329431116,0.1322452747
205.2332242401,0.1325582069
206.8335053687,0.1326399564
208.4337864972,0.1328692265
210.0340676257,0.1331662011
211.6343487542,0.1331739683
213.2346298828,0.1330315468
214.8349110113,0.1329819618
216.4351921398,0.1332121824
218.0354732683,0.133270618
219.6357543969,0.1333724351
221.2360355254,0.1333718974
222.8363166539,0.1334887367
224.4365977824,0.1334422339
226.0368789109,0.1334830374
227.6371600395,0.1335742198
229.237441168,0.1337555918
230.8377222965,0.1336412043
232.438003425,0.1336481616
234.0382845536,0.1336819433
235.6385656821,0.1336723139
237.2388468106,0.1338123768
238.8391279391,0.1337545355
240.4394090677,0.1338516585
242.0396901962,0.1339256298
243.6399713247,0.1339580963
245.2402524532,0.1341346721
246.8405335818,0.1341637314
248.4408147103,0.134061843
250.0410958388,0.1340642453
251.6413769673,0.1342657442
253.2416580959,0.1342249897
254.8419392244,0.1343108357
256.4422203529,0.1344445095
258.0425014814,0.1345865314
259.6427826099,0.1346679534
261.2430637385,0.1347516279
262.843344867,0.1349703073
264.4436259955,0.135032949
266.043907124,0.1355054117
267.6441882526,0.1361169493
269.2444693811,0.136853281
270.8447505096,0.1380265438
272.4450316381,0.1395272882
274.0453127667,0.1413250805
275.6455938952,0.1431092427
277.2458750237,0.1447862466
278.8461561522,0.1461494341
280.4464372808,0.1475865616
282.0467184093,0.1491786158
283.6469995378,0.1512064293
285.2472806663,0.1527644111
286.8475617948,0.154405209
288.4478429234,0.1562329527
290.0481240519,0.1573168851
291.6484051804,0.1592130821
293.2486863089,0.1604511022
294.8489674375,0.1614280658
296.449248566,0.1625373542
298.0495296945,0.1634581923
299.649810823,0.1644117001
301.2500919516,0.165607616
302.8503730801,0.1660822275
304.4506542086,0.1685534652
306.0509353371,0.1704479518
307.6512164657,0.1724785362
309.2514975942,0.1745707664
310.8517787227,0.1766846503
312.4520598512,0.1792142953
314.0523409798,0.1814996911
315.6526221083,0.1840697687
317.2529032368,0.1864288199
318.8531843653,0.1892225516
320.4534654938,0.1915003876
322.0537466224,0.1942065793
323.6540277509,0.1968578875
325.2543088794,0.1994920563
326.8545900079,0.2019396029
328.4548711365,0.2039487183
330.055152265,0.2072463045
331.6554333935,0.2094977568
333.255714522,0.2115382816
334.8559956506,0.2133198095
336.4562767791,0.2146719175
338.0565579076,0.2155541447
339.6568390361,0.2162475831
341.2571201647,0.2175196957
342.8574012932,0.2188769944
344.4576824217,0.2208105958
346.0579635502,0.2237352995
347.6582446788,0.2276556334
349.2585258073,0.2334982248
350.8588069358,0.2428428954
352.4590880643,0.2570672034
354.0593691928,0.2756269369
355.6596503214,0.2973644787
357.2599314499,0.3216192304
358.8602125784,0.3493736041
360.4604937069,0.3807190219
362.0607748355,0.4176049902
363.661055964,0.4614732954
365.2613370925,0.5158329776
366.861618221,0.5866985207
368.4618993496,0.69000015
370.5329270359,1.014321327
371.152476,1.3
372,2
