198.6111111111,4.4
180.1678917194,4.2493152017
174.4402963126,4.2040717929
168.7127009058,4.1614006337
162.985105499,4.1205433014
157.2575100938,4.0812964503
151.5299146869,4.0432590181
145.8023192801,4.0062505947
140.0747238733,3.9700642224
134.3471284665,3.9354199201
128.6195330597,3.9024199959
122.8919376544,3.8702950289
117.1643422476,3.8419558332
111.4367468408,3.8214495454
105.709151434,3.8049399183
99.9815560272,3.7913940494
94.2539606204,3.7776771118
88.5263652136,3.7657555959
82.7987698083,3.7549695437
77.0711744015,3.7448024559
71.3435789947,3.7344592633
65.6159835879,3.7225047315
59.8883881811,3.712
54.1607927743,3.702
48.4331973675,3.69
42.7056019622,3.68
31.2504111486,3.655
25.5228157418,3.6372704326
19.795220335,3.6197772149
14.0676249282,3.6
12.2222222222,3.59
9.1666666667,3.575
6.1111111111,3.555
3.0555555556,3.49
0,3
