0,3.9756345908
0.0060150754,3.8739042467
0.0110301508,3.7701699768
0.0160452261,3.6671742892
0.0210603015,3.5699952062
0.0260753769,3.5008653063
0.0310904523,3.4760273597
0.0361055276,3.4641736612
0.041120603,3.455020233
0.0461356784,3.4468036209
0.0511507538,3.4406733494
0.0561658291,3.4381893553
0.0611809045,3.4368928377
0.0661959799,3.4358400122
0.0712110553,3.4348560779
0.0762261307,3.433982602
0.081241206,3.4333290316
0.0862562814,3.4327572251
0.0912713568,3.4322034552
0.0962864322,3.4316609182
0.1013015075,3.4311519183
0.1063165829,3.4306755947
0.1113316583,3.4302079283
0.1163467337,3.4297465695
0.121361809,3.4293090875
0.1263768844,3.428985703
0.1313919598,3.4288789905
0.1364070352,3.4288462706
0.1414221106,3.4288285819
0.1464371859,3.4288144029
0.1514522613,3.4288032746
0.1564673367,3.4287977875
0.1614824121,3.4287944617
0.1664974874,3.4287915728
0.1715125628,3.4287887721
0.1765276382,3.4287859892
0.1815427136,3.42878321
0.1865577889,3.4287804314
0.1915728643,3.428777653
0.1965879397,3.4287748746
0.2016030151,3.4287720962
0.2066180905,3.4287693178
0.2116331658,3.4287665394
0.2166482412,3.4287637611
0.2216633166,3.4287609827
0.226678392,3.4287582043
0.2316934673,3.4287554259
0.2367085427,3.4287526475
0.2417236181,3.4287498692
0.2467386935,3.4287470908
0.2517537688,3.4287443125
0.2567688442,3.4287415344
0.2617839196,3.4287387573
0.266798995,3.4287359856
0.2718140704,3.4287332401
0.2768291457,3.4287306248
0.2818442211,3.4287286202
0.2868592965,3.4287275274
0.2918743719,3.4287266986
0.2968894472,3.428725923
0.3019045226,3.4287251582
0.306919598,3.4287243956
0.3119346734,3.4287236334
0.3169497487,3.4287228714
0.3219648241,3.4287221093
0.3269798995,3.4287213472
0.3319949749,3.4287205851
0.3370100503,3.4287198231
0.3420251256,3.428719061
0.347040201,3.4287182989
0.3520552764,3.4287175369
0.3570703518,3.4287167748
0.3620854271,3.4287160127
0.3671005025,3.4287152506
0.3721155779,3.4287144886
0.3771306533,3.4287137265
0.3821457286,3.4287129644
0.387160804,3.4287122024
0.3921758794,3.4287114403
0.3971909548,3.4287106782
0.4022060302,3.4287099162
0.4072211055,3.4287091541
0.4122361809,3.428708392
0.4172512563,3.4287076299
0.4222663317,3.4287068679
0.427281407,3.4287061058
0.4322964824,3.4287053437
0.4373115578,3.4287045817
0.4423266332,3.4287038196
0.4473417085,3.4287030575
0.4523567839,3.4287022955
0.4573718593,3.4287015334
0.4623869347,3.4287007713
0.4674020101,3.4287000092
0.4724170854,3.4286992472
0.4774321608,3.4286984851
0.4824472362,3.428697723
0.4874623116,3.428696961
0.4924773869,3.4286961989
0.4974924623,3.4286954368
0.5025075377,3.4286946748
0.5075226131,3.4286939127
0.5125376884,3.4286931506
0.5175527638,3.4286923885
0.5225678392,3.4286916265
0.5275829146,3.4286908644
0.5325979899,3.4286901023
0.5376130653,3.4286893403
0.5426281407,3.4286885782
0.5476432161,3.4286878161
0.5526582915,3.4286870541
0.5576733668,3.428686292
0.5626884422,3.4286855299
0.5677035176,3.4286847678
0.572718593,3.4286840058
0.5777336683,3.4286832437
0.5827487437,3.4286824816
0.5877638191,3.4286817196
0.5927788945,3.4286809575
0.5977939698,3.4286801954
0.6028090452,3.4286794334
0.6078241206,3.4286786713
0.612839196,3.4286779092
0.6178542714,3.4286771471
0.6228693467,3.4286763851
0.6278844221,3.428675623
0.6328994975,3.4286748609
0.6379145729,3.4286740989
0.6429296482,3.4286733368
0.6479447236,3.4286725747
0.652959799,3.4286718126
0.6579748744,3.4286710506
0.6629899497,3.4286702885
0.6680050251,3.4286695264
0.6730201005,3.4286687644
0.6780351759,3.4286680023
0.6830502513,3.4286672402
0.6880653266,3.4286664782
0.693080402,3.4286657161
0.6980954774,3.428664954
0.7031105528,3.4286641919
0.7081256281,3.4286634299
0.7131407035,3.4286626678
0.7181557789,3.4286619056
0.7231708543,3.4286611431
0.7281859296,3.4286603788
0.733201005,3.4286596055
0.7382160804,3.4286587879
0.7432311558,3.4286577509
0.7482462312,3.4286556262
0.7532613065,3.4286485648
0.7582763819,3.4286349139
0.7632914573,3.4286189179
0.7683065327,3.4285996181
0.773321608,3.4285656256
0.7783366834,3.4284850728
0.7833517588,3.4283757051
0.7883668342,3.4282544161
0.7933819095,3.4281015799
0.7983969849,3.4277984396
0.8034120603,3.4271112919
0.8084271357,3.4262512832
0.8134422111,3.4253470948
0.8184572864,3.4243892271
0.8234723618,3.4231987324
0.8284874372,3.4209350737
0.8335025126,3.4171823643
0.8385175879,3.4129998679
0.8435326633,3.4086232529
0.8485477387,3.4036753515
0.8535628141,3.3963941907
0.8585778894,3.386761978
0.8635929648,3.3764511691
0.8686080402,3.365426091
0.8736231156,3.3522832064
0.878638191,3.3370558341
0.8836532663,3.3181888067
0.8886683417,3.2961003244
0.8936834171,3.2708671455
0.8986984925,3.238720905
0.9037135678,3.2024688016
0.9087286432,3.1608860315
0.9137437186,3.1150817994
0.918758794,3.0686626152
0.9237738693,3.0195179955
0.9287889447,2.9576834374
0.9338040201,2.8851735499
0.9388190955,2.8112055597
0.9438341709,2.7399382248
0.9488492462,2.6670062439
0.9538643216,2.5880223436
0.958879397,2.5015735317
0.9638944724,2.40943485
0.9689095477,2.3174258653
0.9739246231,2.2232562464
0.9789396985,2.1040163007
0.9839547739,1.9642249393
0.9889698492,1.8201665102
0.9939849246,1.6764565524
1,1.538806831
