0,273,283,293,298.15,303,313,323,333
0.1,1,1,1,1,1,1,1,1
0.3,1,1,1,1,1,1,1,1
0.396975,1,1,1,1,1,1,1,1
0.4229,1,1,1,1,1,1,1,1
0.47765,1,1,1,1,1,1,1,1
0.531675,1,1,1,1,1,1,1,1
0.5785,1,1,1,1,1,1,1,1
0.6334,1,1,1,1,1,1,1,1
0.6965,1,1,1,1,1,1,1,1
0.74615,1,1,1,1,1,1,1,1
0.790725,1,1,1,1,1,1,1,1
0.83,1,1,1,1,1,1,1,1
0.85,1,1,1,1,1,1,1,1
0.863549244,1,1,1,1,1,1,1,1
0.870835735,1,1,1,1,1,1,1,1
0.878192733,1,1,1,1,1,1,1,1
0.885743387,1,1,1,1,1,1,1,1
0.89323802,1,1,1,1,1,1,1,1
0.90087843,1,1,1,1,1,1,1,1
0.908906616,1,1,1,1,1,1,1,1
0.917011556,1,1,1,1,1,1,1,1
0.925638091,1,1,1,1,1,1,1,1
0.934598841,1,1,1,1,1,1,1,1
0.94393729,1,1,1,1,1,1,1,1
0.95263513,1,1,1,1,1,1,1,1
0.96079051,1,1,1,1,1,1,1,1
0.968809009,1,1,1,1,1,1,1,1
0.975,1,1,1,1,1,1,1,1
0.985,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
